Iter#118925 New set #70 of size 36 (1698.9 its/hit = 0.757s/hit): seed=10790883003280987052 [25, 143, 144, 319, 354, 382, 435, 499, 537, 616, 1001, 1067, 1280, 1283, 1679, 1710, 1715, 1771, 1816, 1821, 1870, 2200, 2581, 2633, 2724, 2750, 2803, 2871, 3186, 3694, 3763, 3774, 3797, 3921, 3944, 4019]
Iter#139183 New set #80 of size 36 (1739.8 its/hit = 0.775s/hit): seed=692265391362928361 [351, 366, 657, 762, 791, 1048, 1119, 1133, 1234, 1262, 1297, 1429, 1498, 1781, 1950, 2110, 2119, 2195, 2216, 2220, 2285, 2299, 2323, 2463, 2490, 2717, 2746, 2966, 3068, 3114, 3126, 3788, 3822, 3886, 3940, 3984]
Iter#161292 New set #90 of size 36 (1792.1 its/hit = 0.789s/hit): seed=1807703116864193495 [133, 174, 413, 455, 494, 515, 783, 820, 898, 1121, 1328, 1363, 1367, 1485, 1547, 1569, 1586, 1597, 1633, 1707, 1755, 2547, 2574, 2631, 3024, 3374, 3484, 3546, 3595, 3655, 3658, 3724, 3835, 3970, 4074, 4090]
Iter#175967 New set #100 of size 36 (1759.7 its/hit = 0.780s/hit): seed=273469450977211236 [134, 424, 425, 692, 768, 774, 931, 932, 1032, 1343, 1461, 1625, 1638, 1679, 1684, 1957, 1965, 2054, 2074, 2095, 2121, 2364, 2390, 2436, 2479, 2776, 2831, 2913, 3008, 3150, 3200, 3649, 3714, 3771, 3775, 4095]
Iter#367584 New set #200 of size 36 (1837.9 its/hit = 0.810s/hit): seed=7548045171269502026 [51, 192, 306, 393, 488, 507, 548, 669, 761, 814, 885, 1017, 1088, 1129, 1244, 1513, 1585, 1587, 1597, 1714, 1733, 1762, 1925, 1952, 2248, 2560, 3253, 3300, 3491, 3684, 3788, 3811, 3830, 3865, 3891, 4013]
Iter#557558 New set #300 of size 36 (1858.5 its/hit = 0.820s/hit): seed=12769469851200332370 [13, 30, 387, 515, 566, 617, 619, 696, 700, 725, 1192, 1243, 1264, 1296, 1375, 1621, 1763, 1833, 1855, 2239, 2479, 2654, 2679, 2810, 2885, 2981, 3026, 3086, 3220, 3227, 3240, 3480, 3615, 3675, 3743, 4028]
Iter#759724 New set #400 of size 36 (1899.3 its/hit = 0.840s/hit): seed=4475579734364449726 [154, 285, 447, 454, 481, 487, 569, 586, 593, 706, 804, 878, 910, 928, 995, 1321, 1405, 1600, 1780, 1915, 1925, 2151, 2277, 2316, 2340, 2602, 2977, 3132, 3364, 3465, 3479, 3621, 3733, 3862, 4061, 4082]
Iter#967187 New set #500 of size 36 (1934.4 its/hit = 0.854s/hit): seed=4773242033961657534 [34, 63, 75, 104, 679, 689, 750, 868, 877, 885, 951, 961, 982, 1003, 1366, 1439, 1464, 1501, 1681, 1773, 1797, 1968, 2025, 2053, 2235, 2342, 2406, 2698, 2905, 2907, 3019, 3083, 3118, 3310, 3551, 3738]
Iter#1148960 New set #600 of size 36 (1914.9 its/hit = 0.845s/hit): seed=3883535716002905973 [271, 310, 374, 413, 514, 600, 625, 689, 738, 1038, 1311, 1324, 1343, 1391, 1465, 1486, 1534, 1652, 1845, 2087, 2225, 2299, 2329, 2571, 2895, 3063, 3115, 3137, 3522, 3582, 3718, 3731, 3852, 3943, 3966, 3981]
Iter#1351328 New set #700 of size 36 (1930.5 its/hit = 0.851s/hit): seed=208735621726670132 [128, 386, 404, 453, 522, 533, 741, 819, 904, 1290, 1330, 1411, 1529, 1537, 1690, 1726, 1918, 1984, 2072, 2099, 2198, 2250, 2466, 2469, 2497, 3075, 3101, 3142, 3480, 3540, 3602, 3694, 3782, 3938, 3976, 4073]
Iter#1522423 New set #800 of size 36 (1903.0 its/hit = 0.839s/hit): seed=9371542064235925082 [68, 536, 622, 720, 741, 790, 851, 896, 1225, 1248, 1376, 1606, 1674, 1785, 1846, 1958, 2057, 2329, 2344, 2359, 2510, 2582, 2636, 2662, 2804, 2847, 3001, 3019, 3083, 3260, 3285, 3431, 3526, 3851, 3923, 3959]
Iter#1702318 New set #900 of size 36 (1891.5 its/hit = 0.832s/hit): seed=5858623682989062665 [88, 124, 125, 311, 458, 838, 911, 924, 958, 1217, 1249, 1539, 1660, 1845, 1959, 2096, 2152, 2299, 2312, 2343, 2445, 2939, 2976, 3129, 3224, 3315, 3413, 3573, 3642, 3684, 3761, 3785, 3787, 3818, 4068, 4092]
Iter#1885409 New set #1000 of size 36 (1885.4 its/hit = 0.829s/hit): seed=3768462193672745085 [213, 349, 499, 534, 720, 743, 899, 921, 1193, 1290, 1360, 1449, 1463, 1575, 1635, 1646, 1782, 1812, 1837, 1949, 1982, 2095, 2206, 2399, 2533, 3057, 3132, 3144, 3145, 3272, 3324, 3368, 3529, 3631, 3781, 3901]
Iter#3761792 New set #2000 of size 36 (1880.9 its/hit = 0.826s/hit): seed=514511470036451630 [115, 310, 322, 444, 469, 543, 877, 899, 1010, 1237, 1254, 1288, 1380, 1649, 1803, 1816, 1949, 2026, 2273, 2337, 2340, 2347, 2413, 2566, 2738, 2892, 2967, 2982, 2983, 3279, 3380, 3511, 3561, 3729, 3795, 3821]
Iter#5738866 New set #3000 of size 36 (1913.0 its/hit = 0.845s/hit): seed=16872879765272298542 [28, 56, 357, 512, 516, 682, 683, 688, 793, 873, 884, 1041, 1125, 1345, 1445, 1665, 1776, 1987, 2036, 2654, 2687, 2742, 2984, 2999, 3018, 3299, 3376, 3432, 3439, 3471, 3506, 3558, 3658, 3736, 3946, 4007]
Iter#7718637 New set #4000 of size 36 (1929.7 its/hit = 0.857s/hit): seed=16742685150823238075 [22, 30, 275, 435, 595, 615, 809, 950, 1050, 1100, 1347, 1446, 1459, 1566, 1656, 1690, 1724, 1985, 2120, 2211, 2237, 2685, 2709, 3018, 3107, 3255, 3619, 3643, 3647, 3654, 3699, 3719, 3721, 3841, 3883, 3954]
Iter#9664210 New set #5000 of size 36 (1932.8 its/hit = 0.860s/hit): seed=6079760591493355222 [163, 222, 559, 617, 713, 733, 1165, 1350, 1481, 1500, 1630, 1636, 1642, 1673, 1702, 1719, 1791, 1822, 1933, 2053, 2156, 2244, 2425, 2499, 2547, 2807, 2840, 3167, 3211, 3324, 3615, 3739, 3811, 3835, 3840, 3884]
Iter#11632263 New set #6000 of size 36 (1938.7 its/hit = 0.865s/hit): seed=6041711061238692150 [106, 147, 190, 227, 483, 565, 687, 715, 909, 1028, 1286, 1412, 1460, 1479, 1501, 1734, 1956, 1972, 2079, 2139, 2379, 2390, 2401, 2458, 2787, 2951, 3024, 3414, 3480, 3487, 3497, 3549, 3758, 3776, 3957, 4055]
Iter#13502107 New set #7000 of size 36 (1928.9 its/hit = 0.862s/hit): seed=13820517572828171282 [81, 563, 612, 633, 645, 707, 735, 1019, 1125, 1210, 1800, 1940, 1949, 2122, 2384, 2451, 2515, 2678, 2757, 2791, 2838, 2851, 2964, 2996, 3021, 3051, 3093, 3401, 3411, 3553, 3689, 3707, 3742, 3894, 3934, 4090]
Iter#15532990 New set #8000 of size 36 (1941.6 its/hit = 0.868s/hit): seed=11432412369190995106 [111, 135, 144, 210, 327, 409, 499, 678, 1121, 1160, 1258, 1367, 1376, 1567, 1570, 1573, 1654, 1765, 1800, 1905, 1921, 2302, 2341, 2719, 2748, 2852, 2944, 3119, 3157, 3171, 3252, 3257, 3701, 3760, 4055, 4089]
Iter#17437270 New set #9000 of size 36 (1937.5 its/hit = 0.867s/hit): seed=11509643104222012517 [223, 284, 374, 421, 424, 632, 912, 924, 993, 1097, 1236, 1326, 1498, 1833, 1957, 2049, 2157, 2299, 2469, 2570, 2714, 2744, 2872, 2903, 3022, 3132, 3147, 3306, 3382, 3416, 3617, 3621, 3679, 3707, 3781, 3989]
Iter#19373873 New set #10000 of size 36 (1937.4 its/hit = 0.867s/hit): seed=13417017110112194987 [127, 348, 394, 403, 617, 961, 1054, 1104, 1415, 1442, 1473, 1501, 1674, 1704, 1757, 1966, 2333, 2343, 2551, 2679, 2758, 2838, 3080, 3105, 3153, 3226, 3317, 3384, 3507, 3645, 3709, 3889, 3950, 3971, 3997, 4081]
