Iter#14860 New set #50 of size 43 (297.2 its/hit = 0.100s/hit): seed=7688308699406801750 [0, 550, 557, 574, 796, 842, 857, 924, 1005, 1016, 1446, 1562, 1614, 1630, 1643, 1908, 2203, 2259, 2283, 2308, 2389, 2421, 2465, 2654, 2662, 2733, 3197, 3202, 3275, 3296, 3315, 3361, 3463, 3476, 3503, 3529, 3654, 3681, 3710, 3823, 3851, 3901, 4019]
Iter#17285 New set #60 of size 43 (288.1 its/hit = 0.100s/hit): seed=1941369160834839358 [0, 39, 286, 380, 465, 634, 715, 726, 783, 949, 1043, 1154, 1432, 1590, 1593, 1684, 1733, 1788, 1864, 1962, 2077, 2096, 2157, 2324, 2341, 2361, 2368, 2378, 2541, 2573, 2606, 2645, 2747, 2859, 3198, 3456, 3532, 3589, 3717, 3752, 3980, 4001, 4054]
Iter#19572 New set #70 of size 43 (279.6 its/hit = 0.100s/hit): seed=18133591074750859623 [0, 90, 204, 340, 389, 583, 616, 845, 887, 934, 993, 1090, 1171, 1178, 1244, 1331, 1445, 1473, 1516, 1531, 1566, 1633, 1649, 1672, 1712, 1902, 2029, 2084, 2363, 2364, 2635, 2693, 2694, 2748, 2997, 3082, 3102, 3120, 3133, 3362, 3374, 3494, 3793]
Iter#21788 New set #80 of size 43 (272.4 its/hit = 0.100s/hit): seed=11499199198486026912 [0, 35, 240, 402, 563, 830, 855, 879, 1137, 1218, 1395, 1468, 1709, 1788, 1830, 1919, 2109, 2237, 2345, 2447, 2607, 2643, 2686, 2906, 2935, 3020, 3023, 3095, 3275, 3302, 3416, 3493, 3522, 3567, 3569, 3599, 3668, 3743, 3886, 3890, 4028, 4070, 4077]
Iter#24808 New set #90 of size 43 (275.6 its/hit = 0.111s/hit): seed=78863521993844351 [0, 8, 42, 120, 321, 360, 406, 415, 427, 480, 517, 649, 687, 706, 1173, 1193, 1237, 1298, 1317, 1378, 1531, 1533, 1616, 1850, 2051, 2104, 2120, 2198, 2336, 2765, 2849, 2922, 3035, 3116, 3255, 3293, 3314, 3362, 3410, 3447, 3509, 3634, 3812]
Iter#26824 New set #100 of size 43 (268.2 its/hit = 0.100s/hit): seed=3543586322393099795 [0, 28, 176, 252, 259, 279, 316, 367, 524, 528, 667, 797, 878, 880, 909, 957, 1293, 1356, 1428, 1439, 1696, 1814, 1829, 1914, 2194, 2227, 2351, 2355, 2392, 2446, 2772, 2851, 2879, 2899, 3052, 3357, 3366, 3370, 3375, 3398, 3534, 3714, 3991]
Iter#53790 New set #200 of size 43 (269.0 its/hit = 0.105s/hit): seed=8406483885061242764 [0, 135, 261, 410, 611, 712, 943, 1022, 1079, 1120, 1253, 1330, 1469, 1526, 1583, 1596, 1645, 1695, 1748, 1820, 2052, 2094, 2116, 2158, 2516, 2554, 2563, 2638, 2750, 2799, 2891, 2971, 3093, 3166, 3205, 3379, 3705, 3862, 3885, 3895, 3900, 3926, 3964]
Iter#81425 New set #300 of size 43 (271.4 its/hit = 0.110s/hit): seed=5471203067542451121 [0, 24, 25, 175, 350, 370, 424, 473, 654, 672, 791, 950, 959, 993, 1032, 1038, 1057, 1240, 1278, 1288, 1601, 1719, 1898, 2154, 2293, 2299, 2425, 2487, 2504, 2626, 2838, 2890, 2910, 3192, 3308, 3569, 3581, 3607, 3650, 3669, 3698, 3943, 4015]
Iter#116633 New set #400 of size 43 (291.6 its/hit = 0.117s/hit): seed=8066021406730618235 [0, 276, 292, 313, 404, 406, 473, 532, 610, 639, 1083, 1239, 1429, 1431, 1475, 2038, 2254, 2269, 2363, 2442, 2464, 2506, 2528, 2597, 2660, 2801, 2803, 2832, 2865, 2961, 3160, 3391, 3497, 3501, 3508, 3736, 3762, 3800, 3823, 3824, 3826, 3847, 4070]
Iter#141593 New set #500 of size 43 (283.2 its/hit = 0.114s/hit): seed=11359805468476420905 [0, 180, 198, 354, 443, 467, 499, 519, 525, 529, 560, 714, 759, 888, 1051, 1424, 1515, 1517, 1528, 1561, 1575, 1598, 1740, 1884, 2193, 2323, 2445, 2512, 2533, 2596, 2706, 2909, 3012, 3056, 3244, 3337, 3380, 3494, 3534, 3571, 3586, 3642, 3865]
Iter#171010 New set #600 of size 43 (285.0 its/hit = 0.115s/hit): seed=12741671359557551223 [0, 2, 38, 88, 528, 586, 879, 924, 990, 1053, 1182, 1265, 1492, 1623, 1655, 1739, 1778, 1887, 1953, 2097, 2157, 2324, 2378, 2411, 2553, 2754, 2836, 2849, 2854, 3308, 3378, 3432, 3446, 3448, 3570, 3722, 3839, 3872, 3881, 3900, 3962, 3998, 4015]
Iter#199248 New set #700 of size 43 (284.6 its/hit = 0.116s/hit): seed=1454976927172362698 [0, 118, 140, 195, 290, 291, 354, 365, 412, 480, 508, 798, 939, 1231, 1264, 1455, 1520, 1564, 1663, 1759, 1855, 2014, 2044, 2060, 2203, 2355, 2500, 2801, 2896, 3072, 3111, 3149, 3176, 3240, 3391, 3406, 3465, 3526, 3564, 3575, 3579, 3622, 3731]
Iter#230732 New set #800 of size 43 (288.4 its/hit = 0.117s/hit): seed=9296374592558903525 [0, 30, 32, 410, 778, 919, 1093, 1097, 1115, 1136, 1283, 1519, 1753, 1846, 1991, 2010, 2051, 2062, 2183, 2273, 2386, 2402, 2409, 2423, 2584, 2673, 2710, 2715, 2773, 3021, 3303, 3372, 3378, 3391, 3550, 3704, 3717, 3847, 4002, 4007, 4010, 4013, 4075]
Iter#255757 New set #900 of size 43 (284.2 its/hit = 0.116s/hit): seed=14730550432789000003 [0, 17, 38, 205, 521, 555, 597, 661, 747, 780, 859, 888, 907, 970, 988, 1019, 1343, 1396, 1623, 1633, 1638, 1818, 1900, 2007, 2179, 2501, 2829, 2832, 2845, 2906, 2915, 2954, 2979, 3037, 3052, 3082, 3232, 3271, 3482, 3648, 3697, 3768, 3780]
Iter#283187 New set #1000 of size 43 (283.2 its/hit = 0.115s/hit): seed=4781735574094386604 [0, 3, 317, 407, 475, 481, 496, 511, 558, 568, 680, 720, 812, 897, 1097, 1112, 1308, 1526, 1617, 1787, 1797, 1811, 1862, 1886, 2101, 2207, 2221, 2414, 2565, 2634, 2651, 2766, 2776, 2868, 3292, 3360, 3419, 3497, 3599, 3929, 4066, 4069, 4083]
Iter#559213 New set #2000 of size 43 (279.6 its/hit = 0.113s/hit): seed=6032512189862496145 [0, 9, 155, 274, 291, 313, 987, 1033, 1043, 1226, 1245, 1407, 1521, 1523, 1682, 1739, 1760, 1811, 1954, 2167, 2251, 2382, 2439, 2555, 2743, 2837, 2881, 2907, 2917, 3015, 3052, 3102, 3125, 3261, 3407, 3460, 3664, 3691, 3697, 3825, 3923, 3936, 4013]
Iter#823702 New set #3000 of size 43 (274.6 its/hit = 0.111s/hit): seed=9624968970302817093 [0, 187, 322, 414, 496, 532, 558, 646, 1135, 1176, 1186, 1237, 1290, 1294, 1431, 1536, 1660, 1716, 1829, 2005, 2143, 2195, 2359, 2366, 2515, 2692, 2727, 2752, 2817, 3039, 3045, 3177, 3195, 3407, 3411, 3422, 3433, 3499, 3698, 3871, 3888, 3961, 3997]
Iter#1112260 New set #4000 of size 43 (278.1 its/hit = 0.112s/hit): seed=7956679980802923167 [0, 50, 280, 423, 450, 487, 497, 724, 948, 998, 1092, 1181, 1228, 1242, 1264, 1287, 1413, 1553, 1763, 1936, 2124, 2215, 2303, 2311, 2321, 2374, 2401, 2413, 2495, 2519, 2544, 2942, 2968, 3049, 3101, 3116, 3130, 3212, 3243, 3362, 3625, 3884, 4078]
Iter#1394463 New set #5000 of size 43 (278.9 its/hit = 0.113s/hit): seed=3999949609382022373 [0, 216, 473, 625, 660, 723, 770, 940, 1099, 1171, 1495, 1564, 1645, 1663, 1828, 1980, 2084, 2145, 2175, 2179, 2196, 2210, 2217, 2233, 2345, 2373, 2409, 2458, 2495, 2628, 2956, 3054, 3114, 3314, 3324, 3346, 3388, 3456, 3562, 3579, 3821, 3911, 3970]
Iter#1670549 New set #6000 of size 43 (278.4 its/hit = 0.113s/hit): seed=10055608919857328570 [0, 66, 106, 169, 243, 277, 313, 353, 385, 500, 502, 666, 749, 753, 976, 1018, 1030, 1261, 1417, 1571, 1614, 1625, 1774, 1960, 2226, 2354, 2373, 2489, 2553, 2601, 2654, 2754, 2788, 2850, 3023, 3184, 3220, 3379, 3442, 3582, 3693, 3718, 4000]
Iter#1951410 New set #7000 of size 43 (278.8 its/hit = 0.113s/hit): seed=13374142123565545252 [0, 13, 66, 421, 538, 616, 642, 696, 755, 930, 1004, 1023, 1115, 1123, 1197, 1258, 1314, 1326, 1401, 1476, 1627, 1757, 1810, 1978, 2062, 2288, 2384, 2426, 2625, 2691, 2693, 2799, 2846, 2969, 3055, 3060, 3160, 3250, 3394, 3817, 4007, 4025, 4071]
Iter#2240370 New set #8000 of size 43 (280.0 its/hit = 0.113s/hit): seed=5301984468447472226 [0, 12, 206, 642, 654, 684, 691, 789, 801, 927, 945, 1226, 1385, 1446, 1745, 1823, 1838, 1862, 2026, 2273, 2285, 2455, 2659, 2671, 2693, 2709, 2724, 2809, 2834, 2906, 3035, 3249, 3279, 3297, 3327, 3346, 3538, 3580, 3763, 3798, 3848, 3897, 3905]
Iter#2524914 New set #9000 of size 43 (280.5 its/hit = 0.114s/hit): seed=2249973514695524670 [0, 24, 119, 210, 325, 394, 507, 599, 691, 736, 793, 940, 941, 973, 978, 1012, 1527, 1553, 1608, 1614, 1840, 1867, 1892, 1921, 2170, 2234, 2238, 2433, 2440, 2605, 2676, 2791, 2847, 2899, 3030, 3267, 3454, 3508, 3664, 3792, 3985, 4014, 4040]
Iter#2801187 New set #10000 of size 43 (280.1 its/hit = 0.113s/hit): seed=217659940121957059 [0, 149, 161, 222, 312, 419, 433, 571, 582, 765, 973, 979, 1124, 1166, 1210, 1329, 1617, 1840, 2020, 2051, 2129, 2310, 2313, 2386, 2519, 2522, 2648, 2753, 2776, 2792, 2805, 3103, 3161, 3437, 3457, 3507, 3757, 3802, 3822, 3878, 3905, 3946, 4051]
Iter#5558862 New set #20000 of size 43 (277.9 its/hit = 0.113s/hit): seed=6720333454432411300 [0, 338, 559, 573, 585, 677, 1079, 1177, 1273, 1422, 1478, 1481, 1554, 1582, 1595, 1689, 1891, 1931, 1941, 1942, 1943, 1954, 1993, 2035, 2135, 2544, 2702, 2719, 2792, 2802, 3163, 3172, 3220, 3373, 3380, 3473, 3684, 3716, 3725, 3757, 3869, 3892, 3922]
Iter#8328541 New set #30000 of size 43 (277.6 its/hit = 0.112s/hit): seed=9784736557625305041 [0, 9, 163, 280, 333, 389, 396, 446, 564, 697, 701, 822, 849, 875, 1297, 1363, 1372, 1394, 1501, 1511, 1597, 1703, 1900, 2004, 2066, 2180, 2414, 2486, 2707, 2714, 2720, 2838, 2847, 3094, 3116, 3312, 3413, 3440, 3519, 3704, 3716, 3731, 3915]
Iter#11098961 New set #40000 of size 43 (277.5 its/hit = 0.112s/hit): seed=2156645079842991899 [0, 56, 76, 83, 512, 817, 837, 868, 873, 933, 954, 1250, 1257, 1277, 1316, 1364, 1436, 1488, 1649, 1803, 1812, 1896, 1985, 2325, 2382, 2407, 2569, 2626, 2629, 2662, 2905, 3197, 3199, 3360, 3412, 3563, 3625, 3633, 3677, 3779, 3930, 3989, 4057]
Iter#13843233 New set #50000 of size 43 (276.9 its/hit = 0.112s/hit): seed=15539916602218931750 [0, 3, 14, 354, 637, 662, 667, 773, 925, 948, 1082, 1116, 1184, 1312, 1330, 1343, 1393, 1500, 1575, 1755, 1759, 1831, 1883, 1907, 1959, 1962, 2035, 2307, 2319, 2391, 2435, 2519, 2525, 2624, 2691, 3033, 3067, 3356, 3559, 3617, 3706, 3929, 4042]
Iter#16620480 New set #60000 of size 43 (277.0 its/hit = 0.112s/hit): seed=11666846868192868633 [0, 29, 41, 264, 303, 387, 409, 432, 446, 448, 743, 1061, 1107, 1111, 1140, 1148, 1193, 1203, 1218, 1253, 1732, 1833, 1856, 2073, 2112, 2198, 2239, 2319, 2342, 2345, 2647, 2656, 3041, 3044, 3067, 3257, 3303, 3389, 3493, 3580, 3787, 3793, 3993]
Iter#19410856 New set #70000 of size 43 (277.3 its/hit = 0.112s/hit): seed=15276556761988427148 [0, 42, 144, 303, 465, 557, 590, 631, 726, 829, 935, 968, 973, 974, 1072, 1224, 1399, 1442, 1506, 1583, 1719, 1855, 1936, 2105, 2308, 2422, 2442, 2542, 2761, 2810, 2965, 2996, 3050, 3179, 3302, 3351, 3471, 3505, 3644, 3700, 3832, 3883, 4072]
Iter#22233706 New set #80000 of size 43 (277.9 its/hit = 0.112s/hit): seed=1668742405161415640 [0, 109, 121, 125, 236, 423, 458, 914, 1074, 1109, 1161, 1222, 1262, 1314, 1531, 1574, 1585, 1595, 1624, 1628, 1664, 1767, 1889, 1942, 1960, 2002, 2043, 2058, 2140, 2171, 2175, 2239, 2245, 2353, 2359, 2379, 2704, 2850, 2989, 3474, 3674, 3678, 3820]
Iter#25019214 New set #90000 of size 43 (278.0 its/hit = 0.112s/hit): seed=12953916479628107964 [0, 92, 108, 126, 528, 877, 879, 1078, 1087, 1167, 1451, 1590, 1732, 1838, 1845, 1865, 1900, 1902, 1980, 2056, 2058, 2146, 2191, 2210, 2238, 2497, 2542, 2797, 2931, 3004, 3021, 3081, 3083, 3107, 3164, 3224, 3337, 3508, 3559, 3686, 3767, 3890, 3951]
Iter#27833782 New set #100000 of size 43 (278.3 its/hit = 0.112s/hit): seed=948554699970987867 [0, 40, 230, 366, 446, 469, 487, 765, 805, 866, 1105, 1113, 1206, 1214, 1289, 1452, 1683, 1843, 1986, 2067, 2075, 2224, 2292, 2300, 2412, 2498, 2720, 2745, 2812, 2851, 2884, 2980, 2990, 3290, 3471, 3475, 3608, 3612, 3659, 3776, 3825, 3859, 3901]
